,test_number,image_size,split_layer,accuracy,top_1_accuracy,top_5_accuracy,precision,recall,BLEU,total_time,head_time,network_time,tail_time,nw_payload,nw_speed
15,6.0,250.0,40.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.0254204932483844,0.4247536911594216,2.4003899738289145,0.2002768282600482,411831.22,3
16,6.0,250.0,63.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.153311880530091,0.5158514196937904,2.4505384087162563,0.1869220521200441,430245.92,3
17,6.0,250.0,86.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.132060688316705,0.5864522508677328,2.3670991729389788,0.1785092645099939,399870.8,3
18,6.0,250.0,100.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.7776137010467936,0.6105020736780715,1.998621374678787,0.168490252689935,263738.42,3
19,6.0,250.0,132.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.660416532329982,0.7559276427503208,1.7495415853696796,0.1549473042099816,176569.73,3
20,6.0,250.0,164.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.8045684598549268,0.9244094508123816,1.737478334242478,0.1426806748000672,171126.88,3
21,6.0,250.0,196.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.9445851161598693,1.0787074252805904,1.7343203959492712,0.1315572949300076,170946.16,3
22,6.0,250.0,228.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.772972403218737,1.2503316517011265,1.4055936905575073,0.1170470609601034,84005.98,3
23,6.0,250.0,248.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.786717301218305,1.3400170362734936,1.338057056944781,0.1086432080000304,62019.94,3
24,6.0,250.0,279.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.7928852889104747,1.433475655296352,1.2634217064940458,0.095987927120077,47006.84,3
25,7.0,250.0,3.0,0.5641309523809525,0.75,0.86,0.5898452380952381,0.5641309523809525,0.5184380828714172,2.8924168895493496,0.0405099220090781,2.632531015630193,0.2193759519100785,492032.0,3
26,7.0,250.0,40.0,0.5553690476190476,0.79,0.86,0.5913293650793651,0.5553690476190476,0.5324626161743814,2.3113678257993886,0.2853807461383981,1.8236818462811064,0.2023052333798841,200704.0,3
27,7.0,250.0,63.0,0.535202380952381,0.72,0.84,0.5822784992784993,0.535202380952381,0.5536895209135633,2.4754241884400834,0.4021901920158415,1.893552989514239,0.179681006910003,225792.0,3
28,7.0,250.0,86.0,0.465297619047619,0.69,0.79,0.5777777777777778,0.465297619047619,0.5033126663266285,2.561441571660107,0.4872755262372084,1.8966309678028936,0.1775350776200048,225792.0,3
29,7.0,250.0,100.0,0.372595238095238,0.61,0.68,0.4837777777777777,0.372595238095238,0.4934258212252587,2.4014483774779363,0.5912371172441633,1.6372123313037776,0.1729989289299953,129792.0,3
30,7.0,250.0,132.0,0.547297619047619,0.76,0.85,0.572058608058608,0.547297619047619,0.5631411916781118,2.514092019192176,0.7215373125713087,1.640036630180864,0.1525180764400033,129792.0,3
31,7.0,250.0,164.0,0.5349880952380952,0.76,0.85,0.5808646908646908,0.5349880952380952,0.5515388883181425,2.647262664380833,0.8606379982543877,1.6374724380064616,0.1491522281199832,129792.0,3
32,7.0,250.0,196.0,0.5284642857142857,0.76,0.84,0.5920763125763125,0.5284642857142857,0.5409646736494486,2.779562886898639,1.0133743933105144,1.638823598538106,0.1273648950500182,129792.0,3
33,7.0,250.0,228.0,0.5310357142857143,0.77,0.85,0.5923344155844156,0.5310357142857143,0.5441527117949112,2.8979623538424493,1.1363714262028224,1.6479185976596455,0.1136723299799814,129792.0,3
34,7.0,250.0,248.0,0.4451190476190476,0.7,0.78,0.6164404761904761,0.4451190476190476,0.5333586165024665,2.734448989041848,1.3196776415908242,1.3102240463810313,0.1045473010699925,46080.0,3
35,7.0,250.0,279.0,0.3891904761904762,0.65,0.71,0.5776839826839827,0.3891904761904762,0.5004885569182824,2.904531687286217,1.415251887763734,1.390498888102493,0.0987809114199899,73728.0,3
36,8.0,250.0,3.0,0.5641309523809525,0.75,0.86,0.5898452380952381,0.5641309523809525,0.5184380828714172,1.5974790726025825,0.1086672361177625,1.271992461834816,0.2168193746500037,48514.85,3
37,8.0,250.0,40.0,0.5553690476190476,0.79,0.86,0.5913293650793651,0.5553690476190476,0.5324626161743814,1.6974483095918549,0.3822821512428345,1.1193427429490113,0.1958234154000092,37186.75,3
38,8.0,250.0,63.0,0.535202380952381,0.72,0.84,0.5822784992784993,0.535202380952381,0.5536895209135633,1.822835582433617,0.5039189102628734,1.1358283616507017,0.1830883105200428,38682.44,3
39,8.0,250.0,86.0,0.465297619047619,0.69,0.79,0.5777777777777778,0.465297619047619,0.5033126663266285,1.8832053027924849,0.6130194280558499,1.088016061166636,0.1821698135699989,29215.23,3
40,8.0,250.0,100.0,0.372595238095238,0.61,0.68,0.4837777777777777,0.372595238095238,0.4934258212252587,1.9361142942699368,0.6999222048901721,1.0607376868497522,0.1754544025300128,21453.24,3
41,8.0,250.0,132.0,0.547297619047619,0.76,0.85,0.572058608058608,0.547297619047619,0.5631411916781118,1.8009243438777047,0.8281149658077629,0.8207028579299822,0.1521065201399596,12461.16,3
42,8.0,250.0,164.0,0.5349880952380952,0.76,0.85,0.5808646908646908,0.5349880952380952,0.5515388883181425,1.9399925992632048,0.9736920625780476,0.8186655111052005,0.147635025579957,12147.17,3
43,8.0,250.0,196.0,0.5284642857142857,0.76,0.84,0.5920763125763125,0.5284642857142857,0.5409646736494486,2.067334216809832,1.1197017144295387,0.8186066219402528,0.12902588044004,11389.98,3
44,8.0,250.0,228.0,0.5310357142857143,0.77,0.85,0.5923344155844156,0.5310357142857143,0.5441527117949112,2.191426068499568,1.2823177937924632,0.7948518328970567,0.1142564418100482,4065.58,3
45,8.0,250.0,248.0,0.4451190476190476,0.7,0.78,0.6164404761904761,0.4451190476190476,0.5333586165024665,2.30686817509064,1.4061191951524237,0.7947491368182545,0.1059998431199619,3595.87,3
46,8.0,250.0,279.0,0.3891904761904762,0.65,0.71,0.5776839826839827,0.3891904761904762,0.5004885569182824,2.414081836271216,1.5175729071669048,0.7956475561142724,0.1008613729900389,2781.32,3
0,2.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,7.167879504046287,0.033980327299214,6.921529737637047,0.2123694391100252,3235355.52,5
1,3.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,4.109991326968884,0.9618074620299736,2.922801147368955,0.2253827175699553,866555.7,5
2,4.0,250.0,3.0,0.5855595238095238,0.79,0.89,0.6109652014652015,0.5855595238095238,0.5557094741849332,1.8487363628298044,0.0230077191023154,1.6075350745073955,0.2181935692200932,129724.38,5
3,5.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,5.022561379939434,0.0559685456001899,4.75320161343925,0.2133912208999936,1968128.0,5
4,5.0,250.0,40.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.319410006481921,0.3026858766697113,2.8220877093821763,0.1946364204300334,802816.0,5
5,5.0,250.0,63.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.5641941484838027,0.3915257727529391,2.9879381904908766,0.1847301852399868,903168.0,5
6,5.0,250.0,86.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.626921407524496,0.4782086463028099,2.974576734831571,0.1741360263901151,903168.0,5
7,5.0,250.0,100.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.039453451821464,0.5269683291524419,2.3454993025490327,0.1669858201199895,519168.0,5
8,5.0,250.0,132.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.121836190476897,0.6246921454468972,2.341823041769985,0.1553210032600145,519168.0,5
9,5.0,250.0,164.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.250964463519631,0.7740845975204138,2.332933969469268,0.1439458965299491,519168.0,5
10,5.0,250.0,196.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.3500659442448524,0.90594364514458,2.314003702800146,0.1301185963001262,519168.0,5
11,5.0,250.0,228.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.5102530971489614,1.0747553019371114,2.318589844241888,0.1169079509699622,519168.0,5
12,5.0,250.0,248.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.065387334242696,1.2644797649228714,1.6917690957098603,0.1091384736099644,184320.0,5
13,5.0,250.0,279.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.406217969362624,1.3614940000406932,1.949020607121965,0.0957033621999653,294912.0,5
14,6.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.753379318469088,0.3679838930402184,3.165827449528897,0.2195679758999722,1035050.41,5
15,6.0,250.0,40.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.760476692300872,0.4276103183592203,2.1389445312817226,0.1939218426599291,411831.22,5
16,6.0,250.0,63.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.875259841990774,0.5151108617236608,2.1730020230971787,0.1871469571699344,430245.92,5
17,6.0,250.0,86.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.9063968545396346,0.6113124913623325,2.117443804937302,0.1776405582400002,399870.8,5
18,6.0,250.0,100.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.70038509263366,0.638816011187155,1.8936708581564017,0.1678982232901034,263738.42,5
19,6.0,250.0,132.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.6162940329755657,0.7745102861151101,1.683578259650385,0.1582054872100707,176569.73,5
20,6.0,250.0,164.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.7462673363811336,0.9355445522314404,1.6657391542697768,0.1449836298799164,171126.88,5
21,6.0,250.0,196.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.9031459016300505,1.0938533599633955,1.6789865052165622,0.1303060364500925,170946.16,5
22,6.0,250.0,228.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.7708412668906384,1.276440205373801,1.3759040057369567,0.1184970557798806,84005.98,5
23,6.0,250.0,248.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.768800961423549,1.334813238105853,1.325533654977553,0.1084540683401428,62019.94,5
24,6.0,250.0,279.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.8227284504484853,1.4662692413572225,1.258670604161234,0.0977886049300286,47006.84,5
25,7.0,250.0,3.0,0.5641309523809525,0.75,0.86,0.5898452380952381,0.5641309523809525,0.5184380828714172,2.5502248057775434,0.0439656021469274,2.278301250880795,0.2279579527498208,492032.0,5
26,7.0,250.0,40.0,0.5553690476190476,0.79,0.86,0.5913293650793651,0.5553690476190476,0.5324626161743814,2.222554686041549,0.3002099075878506,1.7205128537335623,0.2018319247201361,200704.0,5
27,7.0,250.0,63.0,0.535202380952381,0.72,0.84,0.5822784992784993,0.535202380952381,0.5536895209135633,2.419596559610218,0.3889677040878454,1.8444934909021684,0.1861353646202042,225792.0,5
28,7.0,250.0,86.0,0.465297619047619,0.69,0.79,0.5777777777777778,0.465297619047619,0.5033126663266285,2.5145916069491068,0.4836866321990967,1.847612847799828,0.1832921269501821,225792.0,5
29,7.0,250.0,100.0,0.372595238095238,0.61,0.68,0.4837777777777777,0.372595238095238,0.4934258212252587,2.380699617610662,0.6019335467537166,1.6014687486369803,0.1772973222199652,129792.0,5
30,7.0,250.0,132.0,0.547297619047619,0.76,0.85,0.572058608058608,0.547297619047619,0.5631411916781118,2.5035985750955296,0.7465747550333617,1.6026707390023147,0.1543530810598531,129792.0,5
31,7.0,250.0,164.0,0.5349880952380952,0.76,0.85,0.5808646908646908,0.5349880952380952,0.5515388883181425,2.6128669105569133,0.8754420200746973,1.5907585047621613,0.1466663857200546,129792.0,5
32,7.0,250.0,196.0,0.5284642857142857,0.76,0.84,0.5920763125763125,0.5284642857142857,0.5409646736494486,2.7627424361050363,1.037291490712669,1.5944069010324164,0.1310440443599509,129792.0,5
33,7.0,250.0,228.0,0.5310357142857143,0.77,0.85,0.5923344155844156,0.5310357142857143,0.5441527117949112,2.9254492127813863,1.2068144026328809,1.6034410194186055,0.1151937907298997,129792.0,5
34,7.0,250.0,248.0,0.4451190476190476,0.7,0.78,0.6164404761904761,0.4451190476190476,0.5333586165024665,2.7423216129234063,1.324711114743841,1.311622903199641,0.1059875949799243,46080.0,5
35,7.0,250.0,279.0,0.3891904761904762,0.65,0.71,0.5776839826839827,0.3891904761904762,0.5004885569182824,2.917443969344022,1.4495033333014,1.3653098309924463,0.1026308050501756,73728.0,5
36,8.0,250.0,3.0,0.5641309523809525,0.75,0.86,0.5898452380952381,0.5641309523809525,0.5184380828714172,1.5838267705409088,0.1016463488223962,1.2610804133087368,0.2211000084097759,48514.85,5
37,8.0,250.0,40.0,0.5553690476190476,0.79,0.86,0.5913293650793651,0.5553690476190476,0.5324626161743814,1.6925490468123463,0.393862604435417,1.0963033945769711,0.2023830477999581,37186.75,5
38,8.0,250.0,63.0,0.535202380952381,0.72,0.84,0.5822784992784993,0.535202380952381,0.5536895209135633,1.8185053378110752,0.5229039926250698,1.1085241556259644,0.187077189560041,38682.44,5
39,8.0,250.0,86.0,0.465297619047619,0.69,0.79,0.5777777777777778,0.465297619047619,0.5033126663266285,1.895558640097152,0.6398481160204392,1.0711816810667003,0.1845288430100117,29215.23,5
40,8.0,250.0,100.0,0.372595238095238,0.61,0.68,0.4837777777777777,0.372595238095238,0.4934258212252587,1.9558157027809648,0.7219237367220921,1.055177338548674,0.1787146275101986,21453.24,5
41,8.0,250.0,132.0,0.547297619047619,0.76,0.85,0.572058608058608,0.547297619047619,0.5631411916781118,1.8342331667605325,0.8370755386841484,0.8432664453968755,0.1538911826795083,12461.16,5
42,8.0,250.0,164.0,0.5349880952380952,0.76,0.85,0.5808646908646908,0.5349880952380952,0.5515388883181425,1.943299056757824,0.9896141957538204,0.8033084037943626,0.1503764572096406,12147.17,5
43,8.0,250.0,196.0,0.5284642857142857,0.76,0.84,0.5920763125763125,0.5284642857142857,0.5409646736494486,2.078718369088019,1.1436005468171788,0.8035740634007743,0.131543758870066,11389.98,5
44,8.0,250.0,228.0,0.5310357142857143,0.77,0.85,0.5923344155844156,0.5310357142857143,0.5441527117949112,2.2706283852638443,1.363305375081254,0.7912261429628051,0.116096867219785,4065.58,5
45,8.0,250.0,248.0,0.4451190476190476,0.7,0.78,0.6164404761904761,0.4451190476190476,0.5333586165024665,2.368231061461265,1.4697501040453789,0.7899357246258659,0.1085452327900202,3595.87,5
46,8.0,250.0,279.0,0.3891904761904762,0.65,0.71,0.5776839826839827,0.3891904761904762,0.5004885569182824,2.5081749113008844,1.6167369990679434,0.7892382778429601,0.1021996343899809,2781.32,5
0,2.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,5.647680318501662,0.0334582410531583,5.397451853528146,0.2167702239203572,3235355.52,7
1,3.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.791339864730835,0.971281919971807,2.591585264589194,0.2284726801698343,866555.7,7
2,4.0,250.0,3.0,0.5855595238095238,0.79,0.89,0.6109652014652015,0.5855595238095238,0.5557094741849332,1.7995258064125663,0.0239315438445193,1.55433442319827,0.2212598393697772,129724.38,7
3,5.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,4.161521206487668,0.0503710317111103,3.895925873546039,0.2152243012305189,1968128.0,7
4,5.0,250.0,40.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.016635931575438,0.2998532482655718,2.522722132759882,0.1940605505499843,802816.0,7
5,5.0,250.0,63.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.212342641921714,0.3848870805586921,2.643681516272991,0.183774045090031,903168.0,7
6,5.0,250.0,86.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.2971897649928,0.4713971393118847,2.6510134723010923,0.1747791533798226,903168.0,7
7,5.0,250.0,100.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.915933407768607,0.5402485061698825,2.206589692758789,0.1690952088399353,519168.0,7
8,5.0,250.0,132.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.996082192439935,0.6524374393071048,2.1886306747029445,0.1550140784298855,519168.0,7
9,5.0,250.0,164.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.33536920012848,0.8025038341700568,2.387197669118359,0.1456676968400643,519168.0,7
10,5.0,250.0,196.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.468036112190457,0.9047817387914984,2.433669211069173,0.1295851623297858,519168.0,7
11,5.0,250.0,228.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.7295563253894217,1.1006966860301328,2.511786702169557,0.1170729371897323,519168.0,7
12,5.0,250.0,248.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.068454275749973,1.2713709279091563,1.6877080144210417,0.1093753334197754,184320.0,7
13,5.0,250.0,279.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.4586469811276768,1.3808553388196745,1.9800540139378064,0.097737628370196,294912.0,7
14,6.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.39912933380052,0.3717533023498256,2.8056460047105065,0.2217300267401879,1035050.41,7
15,6.0,250.0,40.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.686716366003384,0.4254424828995251,2.068012735554184,0.1932611475496742,411831.22,7
16,6.0,250.0,63.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.0512710220436565,0.5131445079034891,2.3538990298101634,0.1842274843300038,430245.92,7
17,6.0,250.0,86.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.971410269889166,0.6130065631621986,2.1788104110168933,0.179593295710074,399870.8,7
18,6.0,250.0,100.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.786807036901591,0.6547306306200333,1.9636999984517025,0.1683764078298554,263738.42,7
19,6.0,250.0,132.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.6319335990108086,0.8142302008072149,1.6627671507532795,0.1549362474503141,176569.73,7
20,6.0,250.0,164.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.7624196823401146,0.9470598852704282,1.6716340627399768,0.1437257343297096,171126.88,7
21,6.0,250.0,196.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.9157743060181383,1.1258536084205844,1.6580019536679174,0.1319187439296365,170946.16,7
22,6.0,250.0,228.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.7483198533253743,1.2516921796306268,1.378374367104916,0.1182533065898314,84005.98,7
23,6.0,250.0,248.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.775230402535526,1.3439987222047054,1.3215007228011384,0.1097309575296822,62019.94,7
24,6.0,250.0,279.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.9656658214866183,1.466193914587493,1.4036812299589656,0.0957906769401597,47006.84,7
25,7.0,250.0,3.0,0.5641309523809525,0.75,0.86,0.5898452380952381,0.5641309523809525,0.5184380828714172,2.440927513659699,0.0452668086526686,2.177240569696951,0.2184201353100797,492032.0,7
26,7.0,250.0,40.0,0.5553690476190476,0.79,0.86,0.5913293650793651,0.5553690476190476,0.5324626161743814,2.295273245830904,0.3044479279016379,1.7922835540993405,0.1985417638299259,200704.0,7
27,7.0,250.0,63.0,0.535202380952381,0.72,0.84,0.5822784992784993,0.535202380952381,0.5536895209135633,2.458124100210844,0.3824281398463065,1.8916676481648027,0.1840283121997345,225792.0,7
28,7.0,250.0,86.0,0.465297619047619,0.69,0.79,0.5777777777777778,0.465297619047619,0.5033126663266285,2.5742688543896657,0.5000751287391179,1.8916705684204496,0.1825231572300981,225792.0,7
29,7.0,250.0,100.0,0.372595238095238,0.61,0.68,0.4837777777777777,0.372595238095238,0.4934258212252587,2.4266852691688108,0.6189851990080204,1.6277091706209468,0.1799908995398436,129792.0,7
30,7.0,250.0,132.0,0.547297619047619,0.76,0.85,0.572058608058608,0.547297619047619,0.5631411916781118,2.516754190973006,0.7412041105999376,1.6206193180634727,0.1549307623095956,129792.0,7
31,7.0,250.0,164.0,0.5349880952380952,0.76,0.85,0.5808646908646908,0.5349880952380952,0.5515388883181425,2.6725124402577056,0.8890656587894772,1.6368674648776504,0.1465793165905779,129792.0,7
32,7.0,250.0,196.0,0.5284642857142857,0.76,0.84,0.5920763125763125,0.5284642857142857,0.5409646736494486,2.77812630852859,1.028615448786295,1.619776972291875,0.1297338874504203,129792.0,7
33,7.0,250.0,228.0,0.5310357142857143,0.77,0.85,0.5923344155844156,0.5310357142857143,0.5441527117949112,2.954123184021446,1.2035656873841074,1.6353306862472528,0.115226810390086,129792.0,7
34,7.0,250.0,248.0,0.4451190476190476,0.7,0.78,0.6164404761904761,0.4451190476190476,0.5333586165024665,2.736884074578993,1.3091164294217017,1.318495114266916,0.1092725308903754,46080.0,7
35,7.0,250.0,279.0,0.3891904761904762,0.65,0.71,0.5776839826839827,0.3891904761904762,0.5004885569182824,2.894365641669137,1.436438398608589,1.3555576990609552,0.1023695439995935,73728.0,7
36,8.0,250.0,3.0,0.5641309523809525,0.75,0.86,0.5898452380952381,0.5641309523809525,0.5184380828714172,1.580006463409518,0.1056304148503113,1.2538858148191503,0.2204902337400562,48514.85,7
37,8.0,250.0,40.0,0.5553690476190476,0.79,0.86,0.5913293650793651,0.5553690476190476,0.5324626161743814,1.677561247505946,0.390858212301391,1.0862591315541068,0.2004439036504482,37186.75,7
38,8.0,250.0,63.0,0.535202380952381,0.72,0.84,0.5822784992784993,0.535202380952381,0.5536895209135633,1.817659070562804,0.5256784708111082,1.105944176551202,0.186036423200494,38682.44,7
